snapshot_time,current_active_census,arrivals_15m,arrivals_30m,arrivals_60m,arrivals_120m,departures_15m,departures_30m,departures_60m,net_flow_60m,high_acuity_ratio,mean_time_in_system,hour_of_day,day_of_week,month,arrival_rate_trend,target_census_30m,target_census_60m,target_census_120m,congestion_tier_30m,congestion_tier_60m,congestion_tier_120m
2025-06-07 11:04:04,36,4,6,10,22,1,2,3,7,0.19444444444444445,131.71851851851852,11,5,6,1.2,35,40,49,busy,busy,critical
2025-06-07 11:34:04,35,1,1,7,16,0,2,4,3,0.2,150.33761904761906,11,5,6,0.2857142857142857,40,44,53,busy,busy,critical
2025-06-07 12:04:04,40,3,7,8,18,1,2,4,4,0.2,141.13791666666665,12,5,6,1.75,44,49,54,busy,critical,critical
2025-06-07 12:34:04,44,4,6,13,20,0,2,4,9,0.25,142.51098484848484,12,5,6,0.9230769230769231,49,53,53,critical,critical,critical
2025-06-07 13:04:04,49,6,6,12,20,0,1,3,9,0.22448979591836735,153.53809523809522,13,5,6,1.0,53,54,59,critical,critical,critical
2025-06-07 13:34:04,53,4,8,14,27,3,4,5,9,0.20754716981132076,155.68962264150943,13,5,6,1.1428571428571428,54,53,57,critical,critical,critical
2025-06-07 14:04:04,54,4,5,13,25,2,4,8,5,0.16666666666666666,168.95864197530864,14,5,6,0.7692307692307693,53,59,52,critical,critical,critical
2025-06-07 14:34:04,53,3,5,10,24,4,6,10,0,0.18867924528301888,170.51761006289308,14,5,6,1.0,59,57,54,critical,critical,critical
2025-06-07 15:04:04,59,3,9,14,27,2,3,9,5,0.1864406779661017,170.72853107344633,15,5,6,1.2857142857142858,57,52,55,critical,critical,critical
2025-06-07 15:34:04,57,4,4,13,23,2,6,9,4,0.19298245614035087,179.65409356725146,15,5,6,0.6153846153846154,52,54,60,critical,critical,critical
2025-06-07 16:04:04,52,1,2,6,20,2,7,13,-7,0.19230769230769232,183.64775641025642,16,5,6,0.6666666666666666,54,55,60,critical,critical,critical
2025-06-07 16:34:04,54,3,6,8,21,2,4,11,-3,0.2037037037037037,198.90308641975307,16,5,6,1.5,55,60,60,critical,critical,critical
2025-06-07 17:04:04,55,3,4,10,16,1,3,7,3,0.18181818181818182,215.0057575757576,17,5,6,0.8,60,60,56,critical,critical,critical
2025-06-07 17:34:04,60,6,8,12,20,3,3,6,6,0.18333333333333332,216.9075,17,5,6,1.3333333333333333,60,60,55,critical,critical,critical
2025-06-07 18:04:04,60,4,5,13,23,4,5,8,5,0.21666666666666667,221.2202777777778,18,5,6,0.7692307692307693,60,56,59,critical,critical,critical
2025-06-07 18:34:04,60,2,5,10,22,1,5,10,0,0.18333333333333332,222.34972222222223,18,5,6,1.0,56,55,55,critical,critical,critical
2025-06-07 19:04:04,56,0,2,7,20,3,6,11,-4,0.17857142857142858,230.80684523809524,19,5,6,0.5714285714285714,55,59,53,critical,critical,critical
2025-06-07 19:34:04,55,5,6,8,18,4,7,13,-5,0.16363636363636364,237.44272727272727,19,5,6,1.5,59,55,47,critical,critical,critical
2025-06-07 20:04:04,59,5,8,14,21,2,4,11,3,0.15254237288135594,221.5169491525424,20,5,6,1.1428571428571428,55,53,46,critical,critical,critical
2025-06-07 20:34:04,55,1,2,10,18,2,6,10,0,0.16363636363636364,238.49151515151516,20,5,6,0.4,53,47,43,critical,critical,busy
2025-06-07 21:04:04,53,0,0,2,16,1,2,8,-6,0.16981132075471697,253.66792452830188,21,5,6,0.0,47,46,41,critical,critical,busy
2025-06-07 21:34:04,47,0,0,0,10,3,6,8,-8,0.19148936170212766,281.6113475177305,21,5,6,1.0,46,43,37,critical,busy,busy
2025-06-07 22:04:04,46,1,2,2,4,1,3,9,-7,0.17391304347826086,289.5985507246377,22,5,6,2.0,43,41,35,busy,busy,busy
2025-06-07 22:34:04,43,0,1,3,3,3,4,7,-4,0.18604651162790697,316.1007751937985,22,5,6,0.6666666666666666,41,37,32,busy,busy,moderate
2025-06-07 23:04:04,41,0,0,1,3,2,2,6,-5,0.1951219512195122,343.9024390243903,23,5,6,0.0,37,35,28,busy,busy,moderate
2025-06-07 23:34:04,37,0,0,0,3,3,4,6,-6,0.16216216216216217,384.6490990990991,23,5,6,1.0,35,32,24,busy,moderate,moderate
2025-06-08 00:04:04,35,2,3,3,4,2,5,9,-6,0.14285714285714285,374.1390476190476,0,6,6,2.0,32,28,21,moderate,moderate,low
2025-06-08 00:34:04,32,1,2,5,5,3,5,10,-5,0.1875,383.9192708333333,0,6,6,0.8,28,24,22,moderate,moderate,low
2025-06-08 01:04:04,28,0,1,3,6,0,5,10,-7,0.17857142857142858,397.5857142857143,1,6,6,0.6666666666666666,24,21,26,moderate,low,moderate
2025-06-08 01:34:04,24,0,0,1,6,2,4,9,-8,0.16666666666666666,445.47222222222223,1,6,6,0.0,21,22,23,low,low,moderate
2025-06-08 02:04:04,21,2,2,2,5,2,5,9,-7,0.19047619047619047,406.40238095238095,2,6,6,2.0,22,26,25,low,moderate,moderate
2025-06-08 02:34:04,22,3,3,5,6,1,2,7,-2,0.22727272727272727,383.79545454545456,2,6,6,1.2,26,23,26,moderate,moderate,moderate
2025-06-08 03:04:04,26,3,4,7,9,0,0,2,5,0.23076923076923078,351.35256410256414,3,6,6,1.1428571428571428,23,25,26,moderate,moderate,moderate
2025-06-08 03:34:04,23,0,0,4,9,2,3,3,1,0.2608695652173913,353.1485507246377,3,6,6,0.0,25,26,23,moderate,moderate,moderate
2025-06-08 04:04:04,25,2,3,3,10,0,1,4,-1,0.28,346.1073333333333,4,6,6,2.0,26,26,21,moderate,moderate,low
2025-06-08 04:34:04,26,1,3,6,10,1,2,3,3,0.23076923076923078,339.1814102564103,4,6,6,1.0,26,23,21,moderate,moderate,low
2025-06-08 05:04:04,26,2,2,5,8,1,2,4,1,0.19230769230769232,287.14871794871794,5,6,6,0.8,23,21,18,moderate,low,low
2025-06-08 05:34:04,23,1,1,3,9,2,4,6,-3,0.21739130434782608,292.6579710144927,5,6,6,0.6666666666666666,21,21,17,low,low,low
2025-06-08 06:04:04,21,1,1,2,7,3,3,7,-5,0.23809523809523808,331.9031746031746,6,6,6,1.0,21,18,19,low,low,low
2025-06-08 06:34:04,21,1,1,2,5,0,1,4,-2,0.23809523809523808,318.9761904761905,6,6,6,1.0,18,17,22,low,low,low
2025-06-08 07:04:04,18,0,1,2,4,0,4,5,-3,0.2777777777777778,331.0527777777778,7,6,6,1.0,17,19,24,low,low,moderate
2025-06-08 07:34:04,17,0,0,1,3,0,1,5,-4,0.29411764705882354,370.61960784313726,7,6,6,0.0,19,22,26,low,low,moderate
2025-06-08 08:04:04,19,1,3,3,5,0,1,2,1,0.2631578947368421,344.25614035087716,8,6,6,2.0,22,24,29,low,moderate,moderate
2025-06-08 08:34:04,22,3,5,8,9,1,2,3,5,0.3181818181818182,313.08636363636367,8,6,6,1.25,24,26,29,moderate,moderate,moderate
2025-06-08 09:04:04,24,3,5,10,13,1,3,5,5,0.375,251.71875,9,6,6,1.0,26,29,26,moderate,moderate,moderate
2025-06-08 09:34:04,26,2,4,9,17,2,2,5,4,0.3076923076923077,234.43076923076924,9,6,6,0.8888888888888888,29,29,32,moderate,moderate,moderate
2025-06-08 10:04:04,29,1,4,8,18,0,1,3,5,0.27586206896551724,236.93563218390804,10,6,6,1.0,29,26,35,moderate,moderate,busy
2025-06-08 10:34:04,29,2,4,8,17,3,4,5,3,0.20689655172413793,224.06781609195403,10,6,6,1.0,26,32,38,moderate,moderate,busy
2025-06-08 11:04:04,26,2,2,6,14,4,5,9,-3,0.15384615384615385,224.32628205128205,11,6,6,0.6666666666666666,32,35,40,moderate,busy,busy
2025-06-08 11:34:04,32,3,6,8,16,0,0,5,3,0.125,209.20833333333334,11,6,6,1.5,35,38,41,busy,busy,busy
2025-06-08 12:04:04,35,4,6,12,18,2,3,3,9,0.11428571428571428,148.82999999999998,12,6,6,1.0,38,40,40,busy,busy,busy
2025-06-08 12:34:04,38,3,5,11,19,1,2,5,6,0.18421052631578946,156.17850877192984,12,6,6,0.9090909090909091,40,41,40,busy,busy,busy
2025-06-08 13:04:04,40,1,3,8,20,1,1,3,5,0.2,176.1508333333333,13,6,6,0.75,41,40,43,busy,busy,busy
2025-06-08 13:34:04,41,4,6,9,20,1,5,6,3,0.1951219512195122,172.23333333333332,13,6,6,1.3333333333333333,40,40,44,busy,busy,busy
2025-06-08 14:04:04,40,2,2,8,16,1,3,8,0,0.175,185.01833333333335,14,6,6,0.5,40,43,43,busy,busy,busy
2025-06-08 14:34:04,40,1,4,6,15,0,4,7,-1,0.2,169.63291666666666,14,6,6,1.3333333333333333,43,44,44,busy,busy,busy
2025-06-08 15:04:04,43,3,7,11,19,2,4,8,3,0.16279069767441862,168.31976744186048,15,6,6,1.2727272727272727,44,43,39,busy,busy,busy
2025-06-08 15:34:04,44,2,4,11,17,1,3,7,4,0.20454545454545456,177.23977272727274,15,6,6,0.7272727272727273,43,44,43,busy,busy,busy
2025-06-08 16:04:04,43,2,5,9,20,4,6,9,0,0.23255813953488372,192.9081395348837,16,6,6,1.1111111111111112,44,39,43,busy,busy,busy
2025-06-08 16:34:04,44,3,5,10,21,2,4,10,0,0.22727272727272727,187.9965909090909,16,6,6,1.0,39,43,47,busy,busy,critical
2025-06-08 17:04:04,39,0,1,6,15,3,6,10,-4,0.23076923076923078,211.98247863247863,17,6,6,0.3333333333333333,43,43,52,busy,busy,critical
2025-06-08 17:34:04,43,6,6,7,17,1,2,8,-1,0.20930232558139536,210.265503875969,17,6,6,1.7142857142857142,43,47,49,busy,critical,critical
2025-06-08 18:04:04,43,4,7,13,19,4,7,9,4,0.20930232558139536,193.92558139534881,18,6,6,1.0769230769230769,47,52,49,critical,critical,critical
2025-06-08 18:34:04,47,1,6,13,20,0,2,9,4,0.19148936170212766,187.24255319148935,18,6,6,0.9230769230769231,52,49,44,critical,critical,busy
2025-06-08 19:04:04,52,2,8,14,27,2,3,5,9,0.15384615384615385,187.0128205128205,19,6,6,1.1428571428571428,49,49,44,critical,critical,busy
2025-06-08 19:34:04,49,3,4,12,25,4,7,10,2,0.1836734693877551,181.34149659863945,19,6,6,0.6666666666666666,49,44,42,critical,busy,busy
2025-06-08 20:04:04,49,3,6,10,24,1,6,13,-3,0.16326530612244897,158.59727891156462,20,6,6,1.2,44,44,38,busy,busy,busy
2025-06-08 20:34:04,44,0,0,6,18,1,5,11,-5,0.18181818181818182,171.74545454545452,20,6,6,0.0,44,42,38,busy,busy,busy
2025-06-08 21:04:04,44,0,1,1,11,1,1,6,-5,0.18181818181818182,199.32348484848484,21,6,6,2.0,42,38,33,busy,busy,moderate
2025-06-08 21:34:04,42,2,2,3,9,3,4,5,-2,0.23809523809523808,224.38373015873015,21,6,6,1.3333333333333333,38,38,30,busy,busy,moderate
2025-06-08 22:04:04,38,1,2,4,5,1,6,10,-6,0.2631578947368421,239.92192982456143,22,6,6,1.0,38,33,30,busy,moderate,moderate
2025-06-08 22:34:04,38,3,3,5,8,2,3,9,-4,0.2631578947368421,249.64912280701756,22,6,6,1.2,33,30,31,moderate,moderate,moderate
2025-06-08 23:04:04,33,1,1,4,8,2,6,9,-5,0.2727272727272727,265.55252525252524,23,6,6,0.5,30,30,33,moderate,moderate,moderate
2025-06-08 23:34:04,30,2,2,3,8,3,5,11,-8,0.3333333333333333,274.8894444444444,23,6,6,1.3333333333333333,30,31,33,moderate,moderate,moderate
2025-06-09 00:04:04,30,1,3,5,9,1,3,8,-3,0.3333333333333333,274.14000000000004,0,0,6,1.2,31,33,30,moderate,moderate,moderate
2025-06-09 00:34:04,31,1,2,5,8,0,1,4,1,0.2903225806451613,277.48064516129034,0,0,6,0.8,33,33,31,moderate,moderate,moderate
2025-06-09 01:04:04,33,1,2,4,9,0,0,1,3,0.30303030303030304,289.6358585858586,1,0,6,1.0,33,30,28,moderate,moderate,moderate
2025-06-09 01:34:04,33,2,3,5,10,3,3,3,2,0.2727272727272727,302.2323232323232,1,0,6,1.2,30,31,26,moderate,moderate,moderate
2025-06-09 02:04:04,30,0,1,4,8,3,4,7,-3,0.23333333333333334,308.26388888888886,2,0,6,0.5,31,28,26,moderate,moderate,moderate
2025-06-09 02:34:04,31,0,1,2,7,0,0,4,-2,0.25806451612903225,328.08064516129036,2,0,6,1.0,28,26,23,moderate,moderate,moderate
2025-06-09 03:04:04,28,1,2,3,7,1,5,5,-2,0.21428571428571427,328.25357142857143,3,0,6,1.3333333333333333,26,26,21,moderate,moderate,low
2025-06-09 03:34:04,26,1,1,3,5,2,3,8,-5,0.15384615384615385,338.9314102564103,3,0,6,0.6666666666666666,26,23,21,moderate,moderate,low
2025-06-09 04:04:04,26,0,3,4,7,1,3,6,-2,0.15384615384615385,334.6570512820513,4,0,6,1.5,23,21,21,moderate,low,low
2025-06-09 04:34:04,23,0,1,4,7,3,4,7,-3,0.17391304347826086,324.1826086956522,4,0,6,0.5,21,21,22,low,low,low
2025-06-09 05:04:04,21,2,2,3,7,3,4,8,-5,0.19047619047619047,305.06904761904764,5,0,6,1.3333333333333333,21,21,20,low,low,low
2025-06-09 05:34:04,21,1,3,5,9,0,3,7,-2,0.19047619047619047,281.0928571428571,5,0,6,1.2,21,22,17,low,low,low
2025-06-09 06:04:04,21,1,2,5,8,1,2,5,0,0.19047619047619047,248.09761904761905,6,0,6,0.8,22,20,12,low,low,low
2025-06-09 06:34:04,22,2,3,5,10,2,2,4,1,0.22727272727272727,223.85227272727272,6,0,6,1.2,20,17,16,low,low,low
2025-06-09 07:04:04,20,1,1,4,9,0,3,5,-1,0.2,248.55499999999998,7,0,6,0.5,17,12,20,low,low,low
2025-06-09 07:34:04,17,1,1,2,7,1,4,7,-5,0.23529411764705882,283.0137254901961,7,0,6,1.0,12,16,24,low,low,moderate
2025-06-09 08:04:04,12,0,1,2,6,3,6,10,-8,0.3333333333333333,168.79305555555555,8,0,6,1.0,16,20,27,low,low,moderate
2025-06-09 08:34:04,16,3,4,5,7,0,0,6,-1,0.25,152.62083333333334,8,0,6,1.6,20,24,26,low,moderate,moderate
2025-06-09 09:04:04,20,3,6,10,12,1,2,2,8,0.35,126.34666666666666,9,0,6,1.2,24,27,29,moderate,moderate,moderate
2025-06-09 09:34:04,24,4,5,11,16,0,1,3,8,0.2916666666666667,114.06597222222221,9,0,6,0.9090909090909091,27,26,35,moderate,moderate,busy
2025-06-09 10:04:04,27,3,3,8,18,0,0,1,7,0.2962962962962963,128.80802469135804,10,0,6,0.75,26,29,38,moderate,moderate,busy
2025-06-09 10:34:04,26,0,2,5,16,1,3,3,2,0.3076923076923077,133.3653846153846,10,0,6,0.8,29,35,40,moderate,busy,busy
2025-06-09 11:04:04,29,4,5,7,15,2,2,5,2,0.27586206896551724,138.10114942528736,11,0,6,1.4285714285714286,35,38,44,busy,busy,busy
2025-06-09 11:34:04,35,2,7,12,17,0,1,3,9,0.2571428571428571,140.3957142857143,11,0,6,1.1666666666666667,38,40,49,busy,busy,critical
2025-06-09 12:04:04,38,3,4,11,18,0,1,2,9,0.2631578947368421,150.92149122807015,12,0,6,0.7272727272727273,40,44,44,busy,busy,busy
2025-06-09 12:34:04,40,2,4,8,20,0,2,3,5,0.225,163.32625000000002,12,0,6,1.0,44,49,41,busy,critical,busy
2025-06-09 13:04:04,44,5,7,11,22,1,3,5,6,0.20454545454545456,161.78257575757576,13,0,6,1.2727272727272727,49,44,44,critical,busy,busy
2025-06-09 13:34:04,49,3,7,14,22,2,2,5,9,0.20408163265306123,165.84829931972791,13,0,6,1.0,44,41,46,busy,busy,critical
2025-06-09 14:04:04,44,1,2,9,20,6,7,9,0,0.18181818181818182,180.29469696969696,14,0,6,0.4444444444444444,41,44,47,busy,busy,critical
2025-06-09 14:34:04,41,1,3,5,19,4,6,13,-8,0.1951219512195122,201.99837398373984,14,0,6,1.2,44,46,48,busy,critical,critical
2025-06-09 15:04:04,44,2,7,10,19,2,4,10,0,0.25,187.0503787878788,15,0,6,1.4,46,47,48,critical,critical,critical
2025-06-09 15:34:04,46,3,6,13,18,1,4,8,5,0.21739130434782608,183.08840579710144,15,0,6,0.9230769230769231,47,48,47,critical,critical,critical
2025-06-09 16:04:04,47,2,4,10,20,3,3,7,3,0.2127659574468085,187.2418439716312,16,0,6,0.8,48,48,46,critical,critical,critical
2025-06-09 16:34:04,48,2,6,10,23,1,5,8,2,0.16666666666666666,170.9611111111111,16,0,6,1.2,48,47,42,critical,critical,busy
2025-06-09 17:04:04,48,2,3,9,19,0,3,8,1,0.14583333333333334,189.26909722222223,17,0,6,0.6666666666666666,47,46,49,critical,critical,critical
2025-06-09 17:34:04,47,2,6,9,19,1,7,10,-1,0.10638297872340426,187.77482269503545,17,0,6,1.3333333333333333,46,42,46,critical,busy,critical
2025-06-09 18:04:04,46,5,5,11,20,3,6,13,-2,0.10869565217391304,189.30833333333334,18,0,6,0.9090909090909091,42,49,45,busy,critical,critical
2025-06-09 18:34:04,42,1,1,6,15,3,5,11,-5,0.09523809523809523,205.975,18,0,6,0.3333333333333333,49,46,42,critical,critical,busy
2025-06-09 19:04:04,49,6,9,10,21,1,2,7,3,0.10204081632653061,178.0489795918367,19,0,6,1.8,46,45,41,critical,critical,busy
2025-06-09 19:34:04,46,2,3,12,18,4,6,8,4,0.15217391304347827,189.77608695652174,19,0,6,0.5,45,42,39,critical,busy,busy
2025-06-09 20:04:04,45,2,5,8,18,1,6,12,-4,0.17777777777777778,182.86851851851853,20,0,6,1.25,42,41,40,busy,busy,busy
2025-06-09 20:34:04,42,0,0,5,17,1,3,9,-4,0.19047619047619047,202.01150793650794,20,0,6,0.0,41,39,40,busy,busy,busy
2025-06-09 21:04:04,41,0,2,2,10,3,3,6,-4,0.1951219512195122,206.26910569105692,21,0,6,2.0,39,40,37,busy,busy,busy
2025-06-09 21:34:04,39,2,3,5,10,2,5,8,-3,0.1794871794871795,226.53247863247864,21,0,6,1.2,40,40,35,busy,busy,busy
2025-06-09 22:04:04,40,0,1,4,6,0,0,5,-1,0.175,250.69791666666666,22,0,6,0.5,40,37,31,busy,busy,moderate
2025-06-09 22:34:04,40,3,3,4,9,3,3,3,1,0.15,253.3125,22,0,6,1.5,37,35,32,busy,busy,moderate
2025-06-09 23:04:04,37,0,1,4,8,2,4,7,-3,0.16216216216216217,269.3391891891892,23,0,6,0.5,35,31,29,busy,moderate,moderate
2025-06-09 23:34:04,35,2,3,4,8,4,5,9,-5,0.14285714285714285,275.17333333333335,23,0,6,1.5,31,32,24,moderate,moderate,moderate
2025-06-10 00:04:04,31,2,2,5,9,3,6,11,-6,0.1935483870967742,258.5225806451613,0,1,6,0.8,32,29,23,moderate,moderate,moderate
2025-06-10 00:34:04,32,2,3,5,9,1,3,8,-3,0.1875,264.69166666666666,0,1,6,1.2,29,24,23,moderate,moderate,moderate
2025-06-10 01:04:04,29,1,1,4,9,3,4,7,-3,0.20689655172413793,286.28218390804597,1,1,6,0.5,24,23,24,moderate,moderate,moderate
2025-06-10 01:34:04,24,2,2,3,8,5,7,11,-8,0.25,258.25,1,1,6,1.3333333333333333,23,23,23,moderate,moderate,moderate
2025-06-10 02:04:04,23,0,1,3,7,1,2,9,-6,0.2608695652173913,263.51521739130436,2,1,6,0.6666666666666666,23,24,20,moderate,moderate,low
2025-06-10 02:34:04,23,2,4,5,8,2,4,6,-1,0.30434782608695654,250.05579710144926,2,1,6,1.6,24,23,19,moderate,moderate,low
2025-06-10 03:04:04,24,1,2,6,9,0,1,5,1,0.2916666666666667,262.9972222222222,3,1,6,0.6666666666666666,23,20,18,moderate,low,low
2025-06-10 03:34:04,23,0,0,2,7,1,1,2,0,0.30434782608695654,296.0144927536232,3,1,6,0.0,20,19,15,low,low,low
2025-06-10 04:04:04,20,0,1,1,7,2,4,5,-4,0.3,319.1808333333333,4,1,6,2.0,19,18,19,low,low,low
2025-06-10 04:34:04,19,0,1,2,4,1,2,6,-4,0.2631578947368421,323.7964912280702,4,1,6,1.0,18,15,19,low,low,low
2025-06-10 05:04:04,18,1,2,3,4,1,3,5,-2,0.2777777777777778,309.6314814814815,5,1,6,1.3333333333333333,15,19,18,low,low,low
2025-06-10 05:34:04,15,0,0,2,4,0,3,6,-4,0.13333333333333333,299.5866666666667,5,1,6,0.0,19,19,22,low,low,low
2025-06-10 06:04:04,19,3,5,5,8,0,1,4,1,0.05263157894736842,246.25877192982455,6,1,6,2.0,19,18,21,low,low,low
2025-06-10 06:34:04,19,1,1,6,8,1,1,2,4,0.10526315789473684,260.70964912280704,6,1,6,0.3333333333333333,18,22,23,low,low,moderate
2025-06-10 07:04:04,18,1,2,3,8,0,3,4,-1,0.1111111111111111,259.60277777777776,7,1,6,1.3333333333333333,22,21,27,low,low,moderate
2025-06-10 07:34:04,22,2,4,6,12,0,0,3,3,0.09090909090909091,239.58257575757577,7,1,6,1.3333333333333333,21,23,31,low,moderate,moderate
2025-06-10 08:04:04,21,1,3,7,10,2,4,4,3,0.09523809523809523,196.4857142857143,8,1,6,0.8571428571428571,23,27,34,moderate,moderate,busy
2025-06-10 08:34:04,23,3,3,6,12,1,1,5,1,0.13043478260869565,192.4855072463768,8,1,6,1.0,27,31,38,moderate,moderate,busy
2025-06-10 09:04:04,27,3,7,10,17,1,3,4,6,0.14814814814814814,122.83333333333333,9,1,6,1.4,31,34,40,moderate,busy,busy
2025-06-10 09:34:04,31,5,6,13,19,1,2,5,8,0.1935483870967742,115.13387096774194,9,1,6,0.9230769230769231,34,38,40,busy,busy,busy
2025-06-10 10:04:04,34,6,7,13,23,1,4,6,7,0.23529411764705882,109.99313725490197,10,1,6,1.0769230769230769,38,40,39,busy,busy,busy
2025-06-10 10:34:04,38,2,6,13,26,1,2,6,7,0.23684210526315788,122.19605263157895,10,1,6,0.9230769230769231,40,40,42,busy,busy,busy
2025-06-10 11:04:04,40,4,7,13,26,3,5,7,6,0.25,113.34375,11,1,6,1.0769230769230769,40,39,43,busy,busy,busy
2025-06-10 11:34:04,40,1,4,11,24,3,4,9,2,0.25,116.79708333333333,11,1,6,0.7272727272727273,39,42,45,busy,busy,critical
2025-06-10 12:04:04,39,2,3,7,20,0,4,8,-1,0.2564102564102564,131.04017094017095,12,1,6,0.8571428571428571,42,43,46,busy,busy,critical
2025-06-10 12:34:04,42,5,6,9,20,0,3,7,2,0.2619047619047619,136.86428571428573,12,1,6,1.3333333333333333,43,45,49,busy,critical,critical
2025-06-10 13:04:04,43,2,4,10,17,0,3,6,4,0.20930232558139536,150.41085271317831,13,1,6,0.8,45,46,49,critical,critical,critical
2025-06-10 13:34:04,45,3,5,9,18,3,3,6,3,0.2,161.13074074074075,13,1,6,1.1111111111111112,46,49,52,critical,critical,critical
2025-06-10 14:04:04,46,5,8,13,23,3,7,10,3,0.1956521739130435,153.3449275362319,14,1,6,1.2307692307692308,49,49,50,critical,critical,critical
2025-06-10 14:34:04,49,3,6,14,23,2,3,10,4,0.22448979591836735,159.78095238095239,14,1,6,0.8571428571428571,49,52,51,critical,critical,critical
2025-06-10 15:04:04,49,0,5,11,24,3,5,8,3,0.24489795918367346,165.46972789115645,15,1,6,0.9090909090909091,52,50,49,critical,critical,critical
2025-06-10 15:34:04,52,7,8,13,27,1,5,10,3,0.25,159.49775641025641,15,1,6,1.2307692307692308,50,51,51,critical,critical,critical
2025-06-10 16:04:04,50,0,1,9,20,3,3,8,1,0.26,183.36466666666666,16,1,6,0.2222222222222222,51,49,52,critical,critical,critical
2025-06-10 16:34:04,51,3,5,6,19,2,4,7,-1,0.23529411764705882,189.78039215686275,16,1,6,1.6666666666666667,49,51,55,critical,critical,critical
2025-06-10 17:04:04,49,3,4,9,18,4,6,10,-1,0.24489795918367346,193.60102040816327,17,1,6,0.8888888888888888,51,52,55,critical,critical,critical
2025-06-10 17:34:04,51,4,7,11,17,2,5,11,0,0.21568627450980393,191.21143790849675,17,1,6,1.2727272727272727,52,55,59,critical,critical,critical
2025-06-10 18:04:04,52,2,7,14,23,4,6,11,3,0.15384615384615385,184.8019230769231,18,1,6,1.0,55,55,60,critical,critical,critical
2025-06-10 18:34:04,55,2,4,11,22,0,1,7,4,0.18181818181818182,199.09878787878787,18,1,6,0.7272727272727273,55,59,59,critical,critical,critical
2025-06-10 19:04:04,55,5,7,11,25,2,7,8,3,0.2,204.62272727272727,19,1,6,1.2727272727272727,59,60,54,critical,critical,critical
2025-06-10 19:34:04,59,4,7,14,25,2,3,10,4,0.22033898305084745,209.67966101694915,19,1,6,1.0,60,59,52,critical,critical,critical
2025-06-10 20:04:04,60,1,3,10,21,0,2,5,5,0.23333333333333334,227.875,20,1,6,0.6,59,54,47,critical,critical,critical
2025-06-10 20:34:04,59,1,3,6,20,1,4,6,0,0.22033898305084745,246.78870056497175,20,1,6,1.0,54,52,42,critical,critical,busy
2025-06-10 21:04:04,54,0,1,4,14,4,6,10,-6,0.18518518518518517,265.57993827160493,21,1,6,0.5,52,47,39,critical,critical,busy
2025-06-10 21:34:04,52,1,2,3,9,2,4,10,-7,0.21153846153846154,291.91506410256414,21,1,6,1.3333333333333333,47,42,33,critical,busy,moderate
2025-06-10 22:04:04,47,0,0,2,6,1,5,9,-7,0.2127659574468085,316.3414893617021,22,1,6,0.0,42,39,32,busy,busy,moderate
2025-06-10 22:34:04,42,0,0,0,3,4,5,10,-10,0.16666666666666666,353.1904761904762,22,1,6,1.0,39,33,30,busy,moderate,moderate
2025-06-10 23:04:04,39,3,3,3,5,2,6,11,-8,0.1794871794871795,344.0944444444445,23,1,6,2.0,33,32,22,moderate,moderate,low
2025-06-10 23:34:04,33,0,0,3,3,3,6,12,-9,0.18181818181818182,371.6121212121212,23,1,6,0.0,32,30,23,moderate,moderate,moderate
2025-06-11 00:04:04,32,1,1,1,4,0,2,8,-7,0.1875,389.59010416666666,0,2,6,2.0,30,22,23,moderate,low,moderate
2025-06-11 00:34:04,30,0,0,1,4,1,2,4,-3,0.13333333333333333,420.7761111111111,0,2,6,0.0,22,23,25,low,moderate,moderate
2025-06-11 01:04:04,22,0,0,0,1,6,8,10,-10,0.09090909090909091,463.82878787878786,1,2,6,1.0,23,23,27,moderate,moderate,moderate
2025-06-11 01:34:04,23,1,3,3,4,1,2,10,-7,0.17391304347826086,419.4159420289855,1,2,6,2.0,23,25,27,moderate,moderate,moderate
2025-06-11 02:04:04,23,2,5,8,8,2,5,7,1,0.17391304347826086,349.5702898550725,2,2,6,1.25,25,27,24,moderate,moderate,moderate
2025-06-11 02:34:04,25,2,3,8,11,0,1,6,2,0.16,335.1633333333333,2,2,6,0.75,27,27,22,moderate,moderate,low
2025-06-11 03:04:04,27,2,3,6,14,0,1,2,4,0.18518518518518517,318.5407407407408,3,2,6,1.0,27,24,24,moderate,moderate,moderate
2025-06-11 03:34:04,27,0,0,3,11,0,0,1,2,0.18518518518518517,348.5407407407408,3,2,6,0.0,24,22,24,moderate,low,moderate
2025-06-11 04:04:04,24,0,0,0,6,0,3,3,-3,0.16666666666666666,401.30625,4,2,6,1.0,22,24,23,low,moderate,moderate
2025-06-11 04:34:04,22,0,0,0,3,0,2,5,-5,0.18181818181818182,455.27121212121216,4,2,6,1.0,24,24,22,moderate,moderate,low
2025-06-11 05:04:04,24,1,3,3,3,0,1,3,0,0.16666666666666666,420.34375,5,2,6,2.0,24,23,23,moderate,moderate,moderate
2025-06-11 05:34:04,24,1,2,5,5,1,2,3,2,0.20833333333333334,430.90277777777777,5,2,6,0.8,23,22,23,moderate,low,moderate
2025-06-11 06:04:04,23,2,2,4,7,1,3,5,-1,0.17391304347826086,428.086231884058,6,2,6,1.0,22,23,20,low,moderate,low
2025-06-11 06:34:04,22,1,2,4,9,1,3,6,-2,0.18181818181818182,375.28939393939396,6,2,6,1.0,23,23,20,moderate,moderate,low
